country,sector,hazard,rp,income_cat,fa,shew,share
Estonia,other_k,wind,100.0,nonpoor,0.0,0.0,
Estonia,other_k,wind,100.0,poor,0.0,0.0,
Estonia,transport,wind,100.0,nonpoor,0.0,0.0,
Estonia,transport,wind,100.0,poor,0.0,0.0,
Estonia,all_infra_but_transport,wind,250.0,nonpoor,0.0,0.0,
Estonia,all_infra_but_transport,wind,250.0,poor,0.0,0.0,
Estonia,other_k,wind,250.0,nonpoor,0.0,0.0,
Estonia,other_k,wind,250.0,poor,0.0,0.0,
Estonia,transport,wind,250.0,nonpoor,0.0,0.0,
Estonia,transport,wind,250.0,poor,0.0,0.0,
Estonia,all_infra_but_transport,wind,500.0,nonpoor,0.0,0.0,
Estonia,all_infra_but_transport,wind,500.0,poor,0.0,0.0,
Estonia,other_k,wind,500.0,nonpoor,0.0,0.0,
Estonia,other_k,wind,500.0,poor,0.0,0.0,
Estonia,transport,wind,500.0,nonpoor,0.0,0.0,
Estonia,transport,wind,500.0,poor,0.0,0.0,
Estonia,all_infra_but_transport,wind,1000.0,nonpoor,0.0,0.0,
Estonia,all_infra_but_transport,wind,1000.0,poor,0.0,0.0,
Estonia,other_k,wind,1000.0,nonpoor,0.0,0.0,
Estonia,other_k,wind,1000.0,poor,0.0,0.0,
Estonia,transport,wind,1000.0,nonpoor,0.0,0.0,
Estonia,transport,wind,1000.0,poor,0.0,0.0,
Estonia,all_infra_but_transport,wind,1500.0,nonpoor,0.0,0.0,
Estonia,all_infra_but_transport,wind,1500.0,poor,0.0,0.0,
Estonia,other_k,wind,1500.0,nonpoor,0.0,0.0,
Estonia,other_k,wind,1500.0,poor,0.0,0.0,
Estonia,transport,wind,1500.0,nonpoor,0.0,0.0,
Estonia,transport,wind,1500.0,poor,0.0,0.0,
Ethiopia,all_infra_but_transport,earthquake,20.0,nonpoor,0.00029580659113227705,0.0,
Ethiopia,all_infra_but_transport,earthquake,20.0,poor,0.00029580659113227705,0.0,
Ethiopia,other_k,earthquake,20.0,nonpoor,0.00029580659113227705,0.0,
Ethiopia,other_k,earthquake,20.0,poor,0.00029580659113227705,0.0,
Ethiopia,transport,earthquake,20.0,nonpoor,0.00029580659113227705,0.0,
Ethiopia,transport,earthquake,20.0,poor,0.00029580659113227705,0.0,
Ethiopia,all_infra_but_transport,earthquake,50.0,nonpoor,0.0009204467228921825,0.0,
Ethiopia,all_infra_but_transport,earthquake,50.0,poor,0.0009204467228921825,0.0,
Ethiopia,other_k,earthquake,50.0,nonpoor,0.0009204467228921825,0.0,
Ethiopia,other_k,earthquake,50.0,poor,0.0009204467228921825,0.0,
Ethiopia,transport,earthquake,50.0,nonpoor,0.0009204467228921825,0.0,
Ethiopia,transport,earthquake,50.0,poor,0.0009204467228921825,0.0,
Ethiopia,all_infra_but_transport,earthquake,100.0,nonpoor,0.002034268628336857,0.0,
Ethiopia,all_infra_but_transport,earthquake,100.0,poor,0.002034268628336857,0.0,
Ethiopia,other_k,earthquake,100.0,nonpoor,0.002034268628336857,0.0,
Ethiopia,other_k,earthquake,100.0,poor,0.002034268628336857,0.0,
Ethiopia,transport,earthquake,100.0,nonpoor,0.002034268628336857,0.0,
Ethiopia,transport,earthquake,100.0,poor,0.002034268628336857,0.0,
Ethiopia,all_infra_but_transport,earthquake,250.0,nonpoor,0.004977017693516856,0.0,
Ethiopia,all_infra_but_transport,earthquake,250.0,poor,0.004977017693516856,0.0,
Ethiopia,other_k,earthquake,250.0,nonpoor,0.004977017693516856,0.0,
Ethiopia,other_k,earthquake,250.0,poor,0.004977017693516856,0.0,
Ethiopia,transport,earthquake,250.0,nonpoor,0.004977017693516856,0.0,
Ethiopia,transport,earthquake,250.0,poor,0.004977017693516856,0.0,
Ethiopia,all_infra_but_transport,earthquake,500.0,nonpoor,0.00860902483512158,0.0,
Ethiopia,all_infra_but_transport,earthquake,500.0,poor,0.00860902483512158,0.0,
Ethiopia,other_k,earthquake,500.0,nonpoor,0.00860902483512158,0.0,
Ethiopia,other_k,earthquake,500.0,poor,0.00860902483512158,0.0,
Ethiopia,transport,earthquake,500.0,nonpoor,0.00860902483512158,0.0,
Ethiopia,transport,earthquake,500.0,poor,0.00860902483512158,0.0,
Ethiopia,all_infra_but_transport,earthquake,1000.0,nonpoor,0.013466379668148029,0.0,
Ethiopia,all_infra_but_transport,earthquake,1000.0,poor,0.013466379668148029,0.0,
Ethiopia,other_k,earthquake,1000.0,nonpoor,0.013466379668148029,0.0,
Ethiopia,other_k,earthquake,1000.0,poor,0.013466379668148029,0.0,
Ethiopia,transport,earthquake,1000.0,nonpoor,0.013466379668148029,0.0,
Ethiopia,transport,earthquake,1000.0,poor,0.013466379668148029,0.0,
Ethiopia,all_infra_but_transport,earthquake,1500.0,nonpoor,0.016938995879579536,0.0,
Ethiopia,all_infra_but_transport,earthquake,1500.0,poor,0.016938995879579536,0.0,
Ethiopia,other_k,earthquake,1500.0,nonpoor,0.016938995879579536,0.0,
Ethiopia,other_k,earthquake,1500.0,poor,0.016938995879579536,0.0,
Ethiopia,transport,earthquake,1500.0,nonpoor,0.016938995879579536,0.0,
Ethiopia,transport,earthquake,1500.0,poor,0.016938995879579536,0.0,
Ethiopia,all_infra_but_transport,flood,20.0,nonpoor,0.027801274701336868,0.8,
Ethiopia,all_infra_but_transport,flood,20.0,poor,0.017207255473344757,0.8,
Ethiopia,other_k,flood,20.0,nonpoor,0.027801274701336868,0.8,
Ethiopia,other_k,flood,20.0,poor,0.017207255473344757,0.8,
Ethiopia,transport,flood,20.0,nonpoor,0.027801274701336868,0.8,
Ethiopia,transport,flood,20.0,poor,0.017207255473344757,0.8,
Ethiopia,all_infra_but_transport,flood,50.0,nonpoor,0.04861124840731295,0.8,
Ethiopia,all_infra_but_transport,flood,50.0,poor,0.030087331577736416,0.8,
Ethiopia,other_k,flood,50.0,nonpoor,0.04861124840731295,0.8,
Ethiopia,other_k,flood,50.0,poor,0.030087331577736416,0.8,
Ethiopia,transport,flood,50.0,nonpoor,0.04861124840731295,0.8,
Ethiopia,transport,flood,50.0,poor,0.030087331577736416,0.8,
Ethiopia,all_infra_but_transport,flood,100.0,nonpoor,0.05706204006691412,0.8,
Ethiopia,all_infra_but_transport,flood,100.0,poor,0.035317844660353315,0.8,
Ethiopia,other_k,flood,100.0,nonpoor,0.05706204006691412,0.8,
Ethiopia,other_k,flood,100.0,poor,0.035317844660353315,0.8,
Ethiopia,transport,flood,100.0,nonpoor,0.05706204006691412,0.8,
Ethiopia,transport,flood,100.0,poor,0.035317844660353315,0.8,
Ethiopia,all_infra_but_transport,flood,250.0,nonpoor,0.06858150092048255,0.8,
Ethiopia,all_infra_but_transport,flood,250.0,poor,0.04244767262514856,0.8,
Ethiopia,other_k,flood,250.0,nonpoor,0.06858150092048255,0.8,
Ethiopia,other_k,flood,250.0,poor,0.04244767262514856,0.8,
Ethiopia,transport,flood,250.0,nonpoor,0.06858150092048255,0.8,
Ethiopia,transport,flood,250.0,poor,0.04244767262514856,0.8,
Ethiopia,all_infra_but_transport,flood,500.0,nonpoor,0.07154543594641481,0.8,
Ethiopia,all_infra_but_transport,flood,500.0,poor,0.044282163588081215,0.8,
Ethiopia,other_k,flood,500.0,nonpoor,0.07154543594641481,0.8,
Ethiopia,other_k,flood,500.0,poor,0.044282163588081215,0.8,
Ethiopia,transport,flood,500.0,nonpoor,0.07154543594641481,0.8,
Ethiopia,transport,flood,500.0,poor,0.044282163588081215,0.8,
Ethiopia,all_infra_but_transport,flood,1000.0,nonpoor,0.0718870121955101,0.8,
Ethiopia,all_infra_but_transport,flood,1000.0,poor,0.044493577987059364,0.8,
Ethiopia,other_k,flood,1000.0,nonpoor,0.0718870121955101,0.8,
Ethiopia,other_k,flood,1000.0,poor,0.044493577987059364,0.8,
Ethiopia,transport,flood,1000.0,nonpoor,0.0718870121955101,0.8,
Ethiopia,transport,flood,1000.0,poor,0.044493577987059364,0.8,
Ethiopia,all_infra_but_transport,flood,1500.0,nonpoor,0.07222858844460538,0.8,
Ethiopia,all_infra_but_transport,flood,1500.0,poor,0.044704992386037506,0.8,
Ethiopia,other_k,flood,1500.0,nonpoor,0.07222858844460538,0.8,
Ethiopia,other_k,flood,1500.0,poor,0.044704992386037506,0.8,
Ethiopia,transport,flood,1500.0,nonpoor,0.07222858844460538,0.8,
Ethiopia,transport,flood,1500.0,poor,0.044704992386037506,0.8,
Ethiopia,all_infra_but_transport,surge,20.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,20.0,poor,0.0,0.8,
Ethiopia,other_k,surge,20.0,nonpoor,0.0,0.8,
Ethiopia,other_k,surge,20.0,poor,0.0,0.8,
Ethiopia,transport,surge,20.0,nonpoor,0.0,0.8,
Ethiopia,transport,surge,20.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,50.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,50.0,poor,0.0,0.8,
Ethiopia,other_k,surge,50.0,nonpoor,0.0,0.8,
Ethiopia,other_k,surge,50.0,poor,0.0,0.8,
Ethiopia,transport,surge,50.0,nonpoor,0.0,0.8,
Ethiopia,transport,surge,50.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,100.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,100.0,poor,0.0,0.8,
Ethiopia,other_k,surge,100.0,nonpoor,0.0,0.8,
Ethiopia,other_k,surge,100.0,poor,0.0,0.8,
Ethiopia,transport,surge,100.0,nonpoor,0.0,0.8,
Ethiopia,transport,surge,100.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,250.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,250.0,poor,0.0,0.8,
Ethiopia,other_k,surge,250.0,nonpoor,0.0,0.8,
Ethiopia,other_k,surge,250.0,poor,0.0,0.8,
Ethiopia,transport,surge,250.0,nonpoor,0.0,0.8,
Ethiopia,transport,surge,250.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,500.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,500.0,poor,0.0,0.8,
Ethiopia,other_k,surge,500.0,nonpoor,0.0,0.8,
Ethiopia,other_k,surge,500.0,poor,0.0,0.8,
Ethiopia,transport,surge,500.0,nonpoor,0.0,0.8,
Ethiopia,transport,surge,500.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,1000.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,1000.0,poor,0.0,0.8,
Ethiopia,other_k,surge,1000.0,nonpoor,0.0,0.8,
Ethiopia,other_k,surge,1000.0,poor,0.0,0.8,
Ethiopia,transport,surge,1000.0,nonpoor,0.0,0.8,
Ethiopia,transport,surge,1000.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,1500.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,surge,1500.0,poor,0.0,0.8,
Ethiopia,other_k,surge,1500.0,nonpoor,0.0,0.8,
Ethiopia,other_k,surge,1500.0,poor,0.0,0.8,
Ethiopia,transport,surge,1500.0,nonpoor,0.0,0.8,
Ethiopia,transport,surge,1500.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,20.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,20.0,poor,0.0,0.8,
Ethiopia,other_k,tsunami,20.0,nonpoor,0.0,0.8,
Ethiopia,other_k,tsunami,20.0,poor,0.0,0.8,
Ethiopia,transport,tsunami,20.0,nonpoor,0.0,0.8,
Ethiopia,transport,tsunami,20.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,50.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,50.0,poor,0.0,0.8,
Ethiopia,other_k,tsunami,50.0,nonpoor,0.0,0.8,
Ethiopia,other_k,tsunami,50.0,poor,0.0,0.8,
Ethiopia,transport,tsunami,50.0,nonpoor,0.0,0.8,
Ethiopia,transport,tsunami,50.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,100.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,100.0,poor,0.0,0.8,
Ethiopia,other_k,tsunami,100.0,nonpoor,0.0,0.8,
Ethiopia,other_k,tsunami,100.0,poor,0.0,0.8,
Ethiopia,transport,tsunami,100.0,nonpoor,0.0,0.8,
Ethiopia,transport,tsunami,100.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,250.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,250.0,poor,0.0,0.8,
Ethiopia,other_k,tsunami,250.0,nonpoor,0.0,0.8,
Ethiopia,other_k,tsunami,250.0,poor,0.0,0.8,
Ethiopia,transport,tsunami,250.0,nonpoor,0.0,0.8,
Ethiopia,transport,tsunami,250.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,500.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,500.0,poor,0.0,0.8,
Ethiopia,other_k,tsunami,500.0,nonpoor,0.0,0.8,
Ethiopia,other_k,tsunami,500.0,poor,0.0,0.8,
Ethiopia,transport,tsunami,500.0,nonpoor,0.0,0.8,
Ethiopia,transport,tsunami,500.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,1000.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,1000.0,poor,0.0,0.8,
Ethiopia,other_k,tsunami,1000.0,nonpoor,0.0,0.8,
Ethiopia,other_k,tsunami,1000.0,poor,0.0,0.8,
Ethiopia,transport,tsunami,1000.0,nonpoor,0.0,0.8,
Ethiopia,transport,tsunami,1000.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,1500.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,tsunami,1500.0,poor,0.0,0.8,
Ethiopia,other_k,tsunami,1500.0,nonpoor,0.0,0.8,
Ethiopia,other_k,tsunami,1500.0,poor,0.0,0.8,
Ethiopia,transport,tsunami,1500.0,nonpoor,0.0,0.8,
Ethiopia,transport,tsunami,1500.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,20.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,20.0,poor,0.0,0.8,
Ethiopia,other_k,wind,20.0,nonpoor,0.0,0.8,
Ethiopia,other_k,wind,20.0,poor,0.0,0.8,
Ethiopia,transport,wind,20.0,nonpoor,0.0,0.8,
Ethiopia,transport,wind,20.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,50.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,50.0,poor,0.0,0.8,
Ethiopia,other_k,wind,50.0,nonpoor,0.0,0.8,
Ethiopia,other_k,wind,50.0,poor,0.0,0.8,
Ethiopia,transport,wind,50.0,nonpoor,0.0,0.8,
Ethiopia,transport,wind,50.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,100.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,100.0,poor,0.0,0.8,
Ethiopia,other_k,wind,100.0,nonpoor,0.0,0.8,
Ethiopia,other_k,wind,100.0,poor,0.0,0.8,
Ethiopia,transport,wind,100.0,nonpoor,0.0,0.8,
Ethiopia,transport,wind,100.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,250.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,250.0,poor,0.0,0.8,
Ethiopia,other_k,wind,250.0,nonpoor,0.0,0.8,
Ethiopia,other_k,wind,250.0,poor,0.0,0.8,
Ethiopia,transport,wind,250.0,nonpoor,0.0,0.8,
Ethiopia,transport,wind,250.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,500.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,500.0,poor,0.0,0.8,
Ethiopia,other_k,wind,500.0,nonpoor,0.0,0.8,
Ethiopia,other_k,wind,500.0,poor,0.0,0.8,
Ethiopia,transport,wind,500.0,nonpoor,0.0,0.8,
Ethiopia,transport,wind,500.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,1000.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,1000.0,poor,0.0,0.8,
Ethiopia,other_k,wind,1000.0,nonpoor,0.0,0.8,
Ethiopia,other_k,wind,1000.0,poor,0.0,0.8,
Ethiopia,transport,wind,1000.0,nonpoor,0.0,0.8,
Ethiopia,transport,wind,1000.0,poor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,1500.0,nonpoor,0.0,0.8,
Ethiopia,all_infra_but_transport,wind,1500.0,poor,0.0,0.8,
Ethiopia,other_k,wind,1500.0,nonpoor,0.0,0.8,
Ethiopia,other_k,wind,1500.0,poor,0.0,0.8,
Ethiopia,transport,wind,1500.0,nonpoor,0.0,0.8,
Ethiopia,transport,wind,1500.0,poor,0.0,0.8,
Fiji,all_infra_but_transport,earthquake,20.0,nonpoor,0.0005256211793094796,0.0,0.3234491402360011
Fiji,all_infra_but_transport,earthquake,20.0,poor,0.0005256211793094796,0.0,0.3234491402360011
Fiji,other_k,earthquake,20.0,nonpoor,0.0005256211793094796,0.0,0.5462481902423464
Fiji,other_k,earthquake,20.0,poor,0.0005256211793094796,0.0,0.5462481902423464
Fiji,transport,earthquake,20.0,nonpoor,0.0005256211793094796,0.0,0.13030266952165254
Fiji,transport,earthquake,20.0,poor,0.0005256211793094796,0.0,0.13030266952165254
Fiji,all_infra_but_transport,earthquake,50.0,nonpoor,0.003036527758848683,0.0,0.3234491402360011
Fiji,all_infra_but_transport,earthquake,50.0,poor,0.003036527758848683,0.0,0.3234491402360011
Fiji,other_k,earthquake,50.0,nonpoor,0.003036527758848683,0.0,0.5462481902423464
Fiji,other_k,earthquake,50.0,poor,0.003036527758848683,0.0,0.5462481902423464
Fiji,transport,earthquake,50.0,nonpoor,0.003036527758848683,0.0,0.13030266952165254
Fiji,transport,earthquake,50.0,poor,0.003036527758848683,0.0,0.13030266952165254
Fiji,all_infra_but_transport,earthquake,100.0,nonpoor,0.008896493609258423,0.0,0.3234491402360011
Fiji,all_infra_but_transport,earthquake,100.0,poor,0.008896493609258423,0.0,0.3234491402360011
Fiji,other_k,earthquake,100.0,nonpoor,0.008896493609258423,0.0,0.5462481902423464
Fiji,other_k,earthquake,100.0,poor,0.008896493609258423,0.0,0.5462481902423464
Fiji,transport,earthquake,100.0,nonpoor,0.008896493609258423,0.0,0.13030266952165254
Fiji,transport,earthquake,100.0,poor,0.008896493609258423,0.0,0.13030266952165254
Fiji,all_infra_but_transport,earthquake,250.0,nonpoor,0.027872128481221597,0.0,0.3234491402360011
Fiji,all_infra_but_transport,earthquake,250.0,poor,0.027872128481221597,0.0,0.3234491402360011
Fiji,other_k,earthquake,250.0,nonpoor,0.027872128481221597,0.0,0.5462481902423464
Fiji,other_k,earthquake,250.0,poor,0.027872128481221597,0.0,0.5462481902423464
Fiji,transport,earthquake,250.0,nonpoor,0.027872128481221597,0.0,0.13030266952165254
Fiji,transport,earthquake,250.0,poor,0.027872128481221597,0.0,0.13030266952165254
Fiji,all_infra_but_transport,earthquake,500.0,nonpoor,0.05432721067498047,0.0,0.3234491402360011
Fiji,all_infra_but_transport,earthquake,500.0,poor,0.05432721067498047,0.0,0.3234491402360011
Fiji,other_k,earthquake,500.0,nonpoor,0.05432721067498047,0.0,0.5462481902423464
Fiji,other_k,earthquake,500.0,poor,0.05432721067498047,0.0,0.5462481902423464
Fiji,transport,earthquake,500.0,nonpoor,0.05432721067498047,0.0,0.13030266952165254
Fiji,transport,earthquake,500.0,poor,0.05432721067498047,0.0,0.13030266952165254
Fiji,all_infra_but_transport,earthquake,1000.0,nonpoor,0.09280055010376151,0.0,0.3234491402360011
Fiji,all_infra_but_transport,earthquake,1000.0,poor,0.09280055010376151,0.0,0.3234491402360011
Fiji,other_k,earthquake,1000.0,nonpoor,0.09280055010376151,0.0,0.5462481902423464
Fiji,other_k,earthquake,1000.0,poor,0.09280055010376151,0.0,0.5462481902423464
Fiji,transport,earthquake,1000.0,nonpoor,0.09280055010376151,0.0,0.13030266952165254
Fiji,transport,earthquake,1000.0,poor,0.09280055010376151,0.0,0.13030266952165254
Fiji,all_infra_but_transport,earthquake,1500.0,nonpoor,0.12063361214598035,0.0,0.3234491402360011
Fiji,all_infra_but_transport,earthquake,1500.0,poor,0.12063361214598035,0.0,0.3234491402360011
Fiji,other_k,earthquake,1500.0,nonpoor,0.12063361214598035,0.0,0.5462481902423464
Fiji,other_k,earthquake,1500.0,poor,0.12063361214598035,0.0,0.5462481902423464
Fiji,transport,earthquake,1500.0,nonpoor,0.12063361214598035,0.0,0.13030266952165254
Fiji,transport,earthquake,1500.0,poor,0.12063361214598035,0.0,0.13030266952165254
Fiji,all_infra_but_transport,surge,20.0,nonpoor,0.23272848387794134,1.0,0.3234491402360011
Fiji,all_infra_but_transport,surge,20.0,poor,0.21779918841900892,1.0,0.3234491402360011
Fiji,other_k,surge,20.0,nonpoor,0.23272848387794134,1.0,0.5462481902423464
Fiji,other_k,surge,20.0,poor,0.21779918841900892,1.0,0.5462481902423464
Fiji,transport,surge,20.0,nonpoor,0.23272848387794134,1.0,0.13030266952165254
Fiji,transport,surge,20.0,poor,0.21779918841900892,1.0,0.13030266952165254
Fiji,all_infra_but_transport,surge,50.0,nonpoor,0.2944749781628601,1.0,0.3234491402360011
Fiji,all_infra_but_transport,surge,50.0,poor,0.2755847079174623,1.0,0.3234491402360011
Fiji,other_k,surge,50.0,nonpoor,0.2944749781628601,1.0,0.5462481902423464
Fiji,other_k,surge,50.0,poor,0.2755847079174623,1.0,0.5462481902423464
Fiji,transport,surge,50.0,nonpoor,0.2944749781628601,1.0,0.13030266952165254
Fiji,transport,surge,50.0,poor,0.2755847079174623,1.0,0.13030266952165254
Fiji,all_infra_but_transport,surge,100.0,nonpoor,0.32658761627899274,1.0,0.3234491402360011
Fiji,all_infra_but_transport,surge,100.0,poor,0.3056373529703782,1.0,0.3234491402360011
Fiji,other_k,surge,100.0,nonpoor,0.32658761627899274,1.0,0.5462481902423464
Fiji,other_k,surge,100.0,poor,0.3056373529703782,1.0,0.5462481902423464
Fiji,transport,surge,100.0,nonpoor,0.32658761627899274,1.0,0.13030266952165254
Fiji,transport,surge,100.0,poor,0.3056373529703782,1.0,0.13030266952165254
Fiji,all_infra_but_transport,surge,250.0,nonpoor,0.36906508863359483,1.0,0.3234491402360011
Fiji,all_infra_but_transport,surge,250.0,poor,0.3453899386907207,1.0,0.3234491402360011
Fiji,other_k,surge,250.0,nonpoor,0.36906508863359483,1.0,0.5462481902423464
Fiji,other_k,surge,250.0,poor,0.3453899386907207,1.0,0.5462481902423464
Fiji,transport,surge,250.0,nonpoor,0.36906508863359483,1.0,0.13030266952165254
Fiji,transport,surge,250.0,poor,0.3453899386907207,1.0,0.13030266952165254
Fiji,all_infra_but_transport,surge,500.0,nonpoor,0.37510554565768034,1.0,0.3234491402360011
Fiji,all_infra_but_transport,surge,500.0,poor,0.3510429065423728,1.0,0.3234491402360011
Fiji,other_k,surge,500.0,nonpoor,0.37510554565768034,1.0,0.5462481902423464
Fiji,other_k,surge,500.0,poor,0.3510429065423728,1.0,0.5462481902423464
Fiji,transport,surge,500.0,nonpoor,0.37510554565768034,1.0,0.13030266952165254
Fiji,transport,surge,500.0,poor,0.3510429065423728,1.0,0.13030266952165254
Fiji,all_infra_but_transport,surge,1000.0,nonpoor,0.38719005735744394,1.0,0.3234491402360011
Fiji,all_infra_but_transport,surge,1000.0,poor,0.3623522091115801,1.0,0.3234491402360011
Fiji,other_k,surge,1000.0,nonpoor,0.38719005735744394,1.0,0.5462481902423464
Fiji,other_k,surge,1000.0,poor,0.3623522091115801,1.0,0.5462481902423464
Fiji,transport,surge,1000.0,nonpoor,0.38719005735744394,1.0,0.13030266952165254
Fiji,transport,surge,1000.0,poor,0.3623522091115801,1.0,0.13030266952165254
Fiji,all_infra_but_transport,surge,1500.0,nonpoor,0.3992709714056146,1.0,0.3234491402360011
Fiji,all_infra_but_transport,surge,1500.0,poor,0.37365814481488396,1.0,0.3234491402360011
Fiji,other_k,surge,1500.0,nonpoor,0.3992709714056146,1.0,0.5462481902423464
Fiji,other_k,surge,1500.0,poor,0.37365814481488396,1.0,0.5462481902423464
Fiji,transport,surge,1500.0,nonpoor,0.3992709714056146,1.0,0.13030266952165254
Fiji,transport,surge,1500.0,poor,0.37365814481488396,1.0,0.13030266952165254
Fiji,all_infra_but_transport,tsunami,20.0,nonpoor,0.0,1.0,0.3234491402360011
Fiji,all_infra_but_transport,tsunami,20.0,poor,0.0,1.0,0.3234491402360011
Fiji,other_k,tsunami,20.0,nonpoor,0.0,1.0,0.5462481902423464
Fiji,other_k,tsunami,20.0,poor,0.0,1.0,0.5462481902423464
Fiji,transport,tsunami,20.0,nonpoor,0.0,1.0,0.13030266952165254
Fiji,transport,tsunami,20.0,poor,0.0,1.0,0.13030266952165254
Fiji,all_infra_but_transport,tsunami,50.0,nonpoor,0.0,1.0,0.3234491402360011
Fiji,all_infra_but_transport,tsunami,50.0,poor,0.0,1.0,0.3234491402360011
Fiji,other_k,tsunami,50.0,nonpoor,0.0,1.0,0.5462481902423464
Fiji,other_k,tsunami,50.0,poor,0.0,1.0,0.5462481902423464
Fiji,transport,tsunami,50.0,nonpoor,0.0,1.0,0.13030266952165254
Fiji,transport,tsunami,50.0,poor,0.0,1.0,0.13030266952165254
Fiji,all_infra_but_transport,tsunami,100.0,nonpoor,0.0,1.0,0.3234491402360011
Fiji,all_infra_but_transport,tsunami,100.0,poor,0.0,1.0,0.3234491402360011
Fiji,other_k,tsunami,100.0,nonpoor,0.0,1.0,0.5462481902423464
Fiji,other_k,tsunami,100.0,poor,0.0,1.0,0.5462481902423464
Fiji,transport,tsunami,100.0,nonpoor,0.0,1.0,0.13030266952165254
Fiji,transport,tsunami,100.0,poor,0.0,1.0,0.13030266952165254
Fiji,all_infra_but_transport,tsunami,250.0,nonpoor,0.0,1.0,0.3234491402360011
Fiji,all_infra_but_transport,tsunami,250.0,poor,0.0,1.0,0.3234491402360011
Fiji,other_k,tsunami,250.0,nonpoor,0.0,1.0,0.5462481902423464
Fiji,other_k,tsunami,250.0,poor,0.0,1.0,0.5462481902423464
Fiji,transport,tsunami,250.0,nonpoor,0.0,1.0,0.13030266952165254
Fiji,transport,tsunami,250.0,poor,0.0,1.0,0.13030266952165254
Fiji,all_infra_but_transport,tsunami,500.0,nonpoor,0.0,1.0,0.3234491402360011
Fiji,all_infra_but_transport,tsunami,500.0,poor,0.0,1.0,0.3234491402360011
Fiji,other_k,tsunami,500.0,nonpoor,0.0,1.0,0.5462481902423464
Fiji,other_k,tsunami,500.0,poor,0.0,1.0,0.5462481902423464
Fiji,transport,tsunami,500.0,nonpoor,0.0,1.0,0.13030266952165254
Fiji,transport,tsunami,500.0,poor,0.0,1.0,0.13030266952165254
Fiji,all_infra_but_transport,tsunami,1000.0,nonpoor,0.0,1.0,0.3234491402360011
Fiji,all_infra_but_transport,tsunami,1000.0,poor,0.0,1.0,0.3234491402360011
Fiji,other_k,tsunami,1000.0,nonpoor,0.0,1.0,0.5462481902423464
Fiji,other_k,tsunami,1000.0,poor,0.0,1.0,0.5462481902423464
Fiji,transport,tsunami,1000.0,nonpoor,0.0,1.0,0.13030266952165254
Fiji,transport,tsunami,1000.0,poor,0.0,1.0,0.13030266952165254
Fiji,all_infra_but_transport,tsunami,1500.0,nonpoor,0.0,1.0,0.3234491402360011
Fiji,all_infra_but_transport,tsunami,1500.0,poor,0.0,1.0,0.3234491402360011
Fiji,other_k,tsunami,1500.0,nonpoor,0.0,1.0,0.5462481902423464
